% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation marc

@ATTRIBUTE onset_b numeric
@ATTRIBUTE duration_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifits numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }

@data
98.000000,0.333333,1.000000,65.000000,80.000000,65.333333,0.222222,25.000000,0.333333,0.222222,0.333333,0.222222,2.000000,5.000000,-5.000000,4.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
98.333333,0.333333,1.000000,69.000000,80.000000,65.555556,0.222222,25.000000,0.333333,0.222222,0.333333,0.222222,2.333333,9.000000,-4.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
98.666667,0.333333,1.000000,69.000000,80.000000,65.777778,0.222222,25.000000,0.333333,0.222222,0.333333,0.222222,2.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
99.000000,0.333333,1.000000,69.000000,80.000000,66.000000,0.222222,25.000000,0.333333,0.222222,0.333333,0.222222,3.000000,9.000000,-0.000000,-9.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
99.666667,0.333333,1.000000,60.000000,80.000000,66.444444,0.222222,25.000000,0.333333,0.222222,0.333333,0.222222,3.666667,0.000000,9.000000,5.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,SB,R,SB,90.000000,i,Suite_en_la.xml
100.000000,0.333333,1.000000,65.000000,80.000000,66.666667,0.222222,25.000000,0.333333,0.222222,2.000000,1.333333,4.000000,5.000000,-5.000000,-13.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
100.333333,2.000000,1.000000,52.000000,80.000000,66.888889,1.333333,26.000000,0.333333,0.222222,1.000000,0.666667,0.333333,4.000000,13.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
102.333333,1.000000,1.000000,52.000000,80.000000,68.222222,0.666667,26.000000,2.000000,1.333333,0.333333,0.222222,2.333333,4.000000,-0.000000,7.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
103.666667,0.333333,1.000000,59.000000,80.000000,69.111111,0.222222,26.000000,1.000000,0.666667,0.333333,0.222222,3.666667,11.000000,-7.000000,6.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
104.000000,0.333333,1.000000,65.000000,80.000000,69.333333,0.222222,26.000000,0.333333,0.222222,0.333333,0.222222,4.000000,5.000000,-6.000000,4.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
104.333333,0.333333,1.000000,69.000000,80.000000,69.555556,0.222222,27.000000,0.333333,0.222222,0.333333,0.222222,0.333333,9.000000,-4.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
104.666667,0.333333,1.000000,69.000000,80.000000,69.777778,0.222222,27.000000,0.333333,0.222222,0.333333,0.222222,0.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
105.000000,0.333333,1.000000,69.000000,80.000000,70.000000,0.222222,27.000000,0.333333,0.222222,0.333333,0.222222,1.000000,9.000000,-0.000000,-10.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
105.666667,0.333333,1.000000,59.000000,80.000000,70.444444,0.222222,27.000000,0.333333,0.222222,0.333333,0.222222,1.666667,11.000000,10.000000,6.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
106.000000,0.333333,1.000000,65.000000,80.000000,70.666667,0.222222,27.000000,0.333333,0.222222,2.000000,1.333333,2.000000,5.000000,-6.000000,-15.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
106.333333,2.000000,1.000000,50.000000,80.000000,70.888889,1.333333,27.000000,0.333333,0.222222,1.000000,0.666667,2.333333,2.000000,15.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
108.333333,1.000000,1.000000,50.000000,80.000000,72.222222,0.666667,28.000000,2.000000,1.333333,0.333333,0.222222,0.333333,2.000000,-0.000000,7.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
109.666667,0.333333,1.000000,57.000000,80.000000,73.111111,0.222222,28.000000,1.000000,0.666667,0.333333,0.222222,1.666667,9.000000,-7.000000,7.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
110.000000,0.333333,1.000000,64.000000,80.000000,73.333333,0.222222,28.000000,0.333333,0.222222,0.333333,0.222222,2.000000,4.000000,-7.000000,5.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
110.333333,0.333333,1.000000,69.000000,80.000000,73.555556,0.222222,28.000000,0.333333,0.222222,0.333333,0.222222,2.333333,9.000000,-5.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
110.666667,0.333333,1.000000,69.000000,80.000000,73.777778,0.222222,28.000000,0.333333,0.222222,0.333333,0.222222,2.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
111.000000,0.333333,1.000000,69.000000,80.000000,74.000000,0.222222,28.000000,0.333333,0.222222,0.333333,0.222222,3.000000,9.000000,-0.000000,-12.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
111.666667,0.333333,1.000000,57.000000,80.000000,74.444444,0.222222,28.000000,0.333333,0.222222,0.333333,0.222222,3.666667,9.000000,12.000000,7.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
112.000000,0.333333,1.000000,64.000000,80.000000,74.666667,0.222222,28.000000,0.333333,0.222222,2.000000,1.333333,4.000000,4.000000,-7.000000,-16.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
112.333333,2.000000,1.000000,48.000000,80.000000,74.888889,1.333333,29.000000,0.333333,0.222222,1.000000,0.666667,0.333333,0.000000,16.000000,-0.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,SB,SA,SA,90.000000,m,Suite_en_la.xml
114.333333,1.000000,1.000000,48.000000,80.000000,76.222222,0.666667,29.000000,2.000000,1.333333,0.333333,0.222222,2.333333,0.000000,-0.000000,9.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,SA,SA,R,90.000000,f,Suite_en_la.xml
115.666667,0.333333,1.000000,57.000000,80.000000,77.111111,0.222222,29.000000,1.000000,0.666667,0.333333,0.222222,3.666667,9.000000,-9.000000,6.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SA,R,D,90.000000,i,Suite_en_la.xml
116.000000,0.333333,1.000000,63.000000,80.000000,77.333333,0.222222,29.000000,0.333333,0.222222,0.333333,0.222222,4.000000,3.000000,-6.000000,6.000000,0.000000,3.000000,Am,9.000000,m,6.000000,n,ww,R,D,SB,90.000000,m,Suite_en_la.xml
116.333333,0.333333,1.000000,69.000000,80.000000,77.555556,0.222222,30.000000,0.333333,0.222222,0.333333,0.222222,0.333333,9.000000,-6.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
116.666667,0.333333,1.000000,69.000000,80.000000,77.777778,0.222222,30.000000,0.333333,0.222222,0.333333,0.222222,0.666667,9.000000,-0.000000,-0.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
117.000000,0.333333,1.000000,69.000000,80.000000,78.000000,0.222222,30.000000,0.333333,0.222222,0.333333,0.222222,1.000000,9.000000,-0.000000,-12.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
117.666667,0.333333,1.000000,57.000000,80.000000,78.444444,0.222222,30.000000,0.333333,0.222222,0.333333,0.222222,1.666667,9.000000,12.000000,6.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
118.000000,0.333333,1.000000,63.000000,80.000000,78.666667,0.222222,30.000000,0.333333,0.222222,2.000000,1.333333,2.000000,3.000000,-6.000000,-16.000000,0.000000,3.000000,Am,9.000000,m,6.000000,n,ww,R,SB,IR,90.000000,m,Suite_en_la.xml
118.333333,2.000000,1.000000,47.000000,80.000000,78.888889,1.333333,30.000000,0.333333,0.222222,1.000000,0.666667,2.333333,11.000000,16.000000,-0.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SB,IR,VP,90.000000,m,Suite_en_la.xml
120.333333,1.000000,1.000000,47.000000,80.000000,80.222222,0.666667,31.000000,2.000000,1.333333,0.333333,0.222222,0.333333,11.000000,-0.000000,10.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,VP,R,90.000000,f,Suite_en_la.xml
121.666667,0.333333,1.000000,57.000000,80.000000,81.111111,0.222222,31.000000,1.000000,0.666667,0.333333,0.222222,1.666667,9.000000,-10.000000,3.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,VP,R,D,90.000000,i,Suite_en_la.xml
122.000000,0.333333,1.000000,60.000000,80.000000,81.333333,0.222222,31.000000,0.333333,0.222222,0.333333,0.222222,2.000000,0.000000,-3.000000,6.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,R,D,SB,90.000000,m,Suite_en_la.xml
122.333333,0.333333,1.000000,66.000000,80.000000,81.555556,0.222222,31.000000,0.333333,0.222222,0.333333,0.222222,2.333333,6.000000,-6.000000,-0.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
122.666667,0.333333,1.000000,66.000000,80.000000,81.777778,0.222222,31.000000,0.333333,0.222222,0.333333,0.222222,2.666667,6.000000,-0.000000,-0.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
123.000000,0.333333,1.000000,66.000000,80.000000,82.000000,0.222222,31.000000,0.333333,0.222222,0.333333,0.222222,3.000000,6.000000,-0.000000,-9.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
123.666667,0.333333,1.000000,57.000000,80.000000,82.444444,0.222222,31.000000,0.333333,0.222222,0.333333,0.222222,3.666667,9.000000,9.000000,3.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,SB,R,IP,90.000000,i,Suite_en_la.xml
124.000000,0.333333,1.000000,60.000000,80.000000,82.666667,0.222222,31.000000,0.333333,0.222222,2.000000,1.333333,4.000000,0.000000,-3.000000,-9.000000,0.000000,0.000000,Am,9.000000,m,9.000000,n,ww,R,IP,P,90.000000,m,Suite_en_la.xml
124.333333,2.000000,1.000000,51.000000,80.000000,82.888889,1.333333,32.000000,0.333333,0.222222,1.000000,0.666667,0.333333,3.000000,9.000000,-0.000000,0.000000,3.000000,Am,9.000000,m,6.000000,n,ww,IP,P,VP,90.000000,m,Suite_en_la.xml
126.333333,1.000000,1.000000,51.000000,80.000000,84.222222,0.666667,32.000000,2.000000,1.333333,0.333333,0.222222,2.333333,3.000000,-0.000000,4.000000,0.000000,3.000000,Am,9.000000,m,6.000000,n,ww,P,VP,R,90.000000,f,Suite_en_la.xml
127.666667,0.333333,1.000000,55.000000,80.000000,85.111111,0.222222,32.000000,1.000000,0.666667,0.333333,0.222222,3.666667,7.000000,-4.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,VP,R,D,90.000000,i,Suite_en_la.xml
128.000000,0.333333,1.000000,59.000000,80.000000,85.333333,0.222222,32.000000,0.333333,0.222222,0.333333,0.222222,4.000000,11.000000,-4.000000,8.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,D,SB,90.000000,m,Suite_en_la.xml
128.333333,0.333333,1.000000,67.000000,80.000000,85.555556,0.222222,33.000000,0.333333,0.222222,0.333333,0.222222,0.333333,7.000000,-8.000000,-0.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
128.666667,0.333333,1.000000,67.000000,80.000000,85.777778,0.222222,33.000000,0.333333,0.222222,0.333333,0.222222,0.666667,7.000000,-0.000000,-0.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
129.000000,0.333333,1.000000,67.000000,80.000000,86.000000,0.222222,33.000000,0.333333,0.222222,0.333333,0.222222,1.000000,7.000000,-0.000000,-12.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
129.666667,0.333333,1.000000,55.000000,80.000000,86.444444,0.222222,33.000000,0.333333,0.222222,0.333333,0.222222,1.666667,7.000000,12.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,IP,90.000000,i,Suite_en_la.xml
130.000000,0.333333,1.000000,59.000000,80.000000,86.666667,0.222222,33.000000,0.333333,0.222222,2.000000,1.333333,2.000000,11.000000,-4.000000,-7.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,IP,P,90.000000,m,Suite_en_la.xml
130.333333,2.000000,1.000000,52.000000,80.000000,86.888889,1.333333,33.000000,0.333333,0.222222,1.000000,0.666667,2.333333,4.000000,7.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml
132.333333,1.000000,1.000000,52.000000,80.000000,88.222222,0.666667,34.000000,2.000000,1.333333,0.333333,0.222222,0.333333,4.000000,-0.000000,3.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,P,P,IP,90.000000,f,Suite_en_la.xml
133.666667,0.333333,1.000000,55.000000,80.000000,89.111111,0.222222,34.000000,1.000000,0.666667,0.333333,0.222222,1.666667,7.000000,-3.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,D,90.000000,i,Suite_en_la.xml
134.000000,0.333333,1.000000,59.000000,80.000000,89.333333,0.222222,34.000000,0.333333,0.222222,0.333333,0.222222,2.000000,11.000000,-4.000000,5.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
134.333333,0.333333,1.000000,64.000000,80.000000,89.555556,0.222222,34.000000,0.333333,0.222222,0.333333,0.222222,2.333333,4.000000,-5.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
134.666667,0.333333,1.000000,64.000000,80.000000,89.777778,0.222222,34.000000,0.333333,0.222222,0.333333,0.222222,2.666667,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
135.000000,0.333333,1.000000,64.000000,80.000000,90.000000,0.222222,34.000000,0.333333,0.222222,0.333333,0.222222,3.000000,4.000000,-0.000000,-9.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
135.666667,0.333333,1.000000,55.000000,80.000000,90.444444,0.222222,34.000000,0.333333,0.222222,0.333333,0.222222,3.666667,7.000000,9.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,IP,90.000000,i,Suite_en_la.xml
136.000000,0.333333,1.000000,59.000000,80.000000,90.666667,0.222222,34.000000,0.333333,0.222222,2.000000,1.333333,4.000000,11.000000,-4.000000,-9.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,IP,P,90.000000,m,Suite_en_la.xml
136.333333,2.000000,1.000000,50.000000,80.000000,90.888889,1.333333,35.000000,0.333333,0.222222,1.000000,0.666667,0.333333,2.000000,9.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,IP,P,P,90.000000,m,Suite_en_la.xml
138.333333,1.000000,1.000000,50.000000,80.000000,92.222222,0.666667,35.000000,2.000000,1.333333,0.333333,0.222222,2.333333,2.000000,-0.000000,5.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,IP,90.000000,f,Suite_en_la.xml
139.666667,0.333333,1.000000,55.000000,80.000000,93.111111,0.222222,35.000000,1.000000,0.666667,0.333333,0.222222,3.666667,7.000000,-5.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,D,90.000000,i,Suite_en_la.xml
140.000000,0.333333,1.000000,59.000000,80.000000,93.333333,0.222222,35.000000,0.333333,0.222222,0.333333,0.222222,4.000000,11.000000,-4.000000,5.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
140.333333,0.333333,1.000000,64.000000,80.000000,93.555556,0.222222,36.000000,0.333333,0.222222,0.333333,0.222222,0.333333,4.000000,-5.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
140.666667,0.333333,1.000000,64.000000,80.000000,93.777778,0.222222,36.000000,0.333333,0.222222,0.333333,0.222222,0.666667,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
141.000000,0.333333,1.000000,64.000000,80.000000,94.000000,0.222222,36.000000,0.333333,0.222222,0.333333,0.222222,1.000000,4.000000,-0.000000,-9.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
141.666667,0.333333,1.000000,55.000000,80.000000,94.444444,0.222222,36.000000,0.333333,0.222222,0.333333,0.222222,1.666667,7.000000,9.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,SB,90.000000,i,Suite_en_la.xml
142.000000,0.333333,1.000000,59.000000,80.000000,94.666667,0.222222,36.000000,0.333333,0.222222,2.000000,1.333333,2.000000,11.000000,-4.000000,-10.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,SB,IR,90.000000,m,Suite_en_la.xml
142.333333,2.000000,1.000000,49.000000,80.000000,94.888889,1.333333,36.000000,0.333333,0.222222,1.000000,0.666667,2.333333,1.000000,10.000000,-0.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,SB,IR,P,90.000000,m,Suite_en_la.xml
144.333333,1.000000,1.000000,49.000000,80.000000,96.222222,0.666667,37.000000,2.000000,1.333333,0.333333,0.222222,0.333333,1.000000,-0.000000,6.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IR,P,IP,90.000000,f,Suite_en_la.xml
145.666667,0.333333,1.000000,55.000000,80.000000,97.111111,0.222222,37.000000,1.000000,0.666667,0.333333,0.222222,1.666667,7.000000,-6.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,D,90.000000,i,Suite_en_la.xml
146.000000,0.333333,1.000000,59.000000,80.000000,97.333333,0.222222,37.000000,0.333333,0.222222,0.333333,0.222222,2.000000,11.000000,-4.000000,5.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
146.333333,0.333333,1.000000,64.000000,80.000000,97.555556,0.222222,37.000000,0.333333,0.222222,0.333333,0.222222,2.333333,4.000000,-5.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,R,90.000000,m,Suite_en_la.xml
146.666667,0.333333,1.000000,64.000000,80.000000,97.777778,0.222222,37.000000,0.333333,0.222222,0.333333,0.222222,2.666667,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,R,SB,90.000000,m,Suite_en_la.xml
147.000000,0.333333,1.000000,64.000000,80.000000,98.000000,0.222222,37.000000,0.333333,0.222222,0.333333,0.222222,3.000000,4.000000,-0.000000,-9.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,R,SB,R,90.000000,f,Suite_en_la.xml
147.666667,0.333333,1.000000,55.000000,80.000000,98.444444,0.222222,37.000000,0.333333,0.222222,0.333333,0.222222,3.666667,7.000000,9.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,SB,90.000000,i,Suite_en_la.xml
148.000000,0.333333,1.000000,59.000000,80.000000,98.666667,0.222222,37.000000,0.333333,0.222222,2.000000,1.333333,4.000000,11.000000,-4.000000,-12.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
148.333333,2.000000,1.000000,47.000000,80.000000,98.888889,1.333333,38.000000,0.333333,0.222222,1.000000,0.666667,0.333333,11.000000,12.000000,-0.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
150.333333,1.000000,1.000000,47.000000,80.000000,100.222222,0.666667,38.000000,2.000000,1.333333,0.333333,0.222222,2.333333,11.000000,-0.000000,8.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
151.666667,0.333333,1.000000,55.000000,80.000000,101.111111,0.222222,38.000000,1.000000,0.666667,0.333333,0.222222,3.666667,7.000000,-8.000000,6.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
152.000000,0.333333,1.000000,61.000000,80.000000,101.333333,0.222222,38.000000,0.333333,0.222222,0.333333,0.222222,4.000000,1.000000,-6.000000,3.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
152.333333,0.333333,1.000000,64.000000,80.000000,101.555556,0.222222,39.000000,0.333333,0.222222,0.333333,0.222222,0.333333,4.000000,-3.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
152.666667,0.333333,1.000000,64.000000,80.000000,101.777778,0.222222,39.000000,0.333333,0.222222,0.333333,0.222222,0.666667,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
153.000000,0.333333,1.000000,64.000000,80.000000,102.000000,0.222222,39.000000,0.333333,0.222222,0.333333,0.222222,1.000000,4.000000,-0.000000,-9.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,w,VR,VR,R,90.000000,f,Suite_en_la.xml
153.666667,0.333333,1.000000,55.000000,80.000000,102.444444,0.222222,39.000000,0.333333,0.222222,0.333333,0.222222,1.666667,7.000000,9.000000,6.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
154.000000,0.333333,1.000000,61.000000,80.000000,102.666667,0.222222,39.000000,0.333333,0.222222,2.000000,1.333333,2.000000,1.000000,-6.000000,-15.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,R,SB,SA,90.000000,m,Suite_en_la.xml
154.333333,2.000000,1.000000,46.000000,80.000000,102.888889,1.333333,39.000000,0.333333,0.222222,1.000000,0.666667,2.333333,10.000000,15.000000,-0.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SB,SA,IR,90.000000,m,Suite_en_la.xml
156.333333,1.000000,1.000000,46.000000,80.000000,104.222222,0.666667,40.000000,2.000000,1.333333,0.333333,0.222222,0.333333,10.000000,-0.000000,8.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,f,Suite_en_la.xml
157.666667,0.333333,1.000000,54.000000,80.000000,105.111111,0.222222,40.000000,1.000000,0.666667,0.333333,0.222222,1.666667,6.000000,-8.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,IR,IP,D,90.000000,i,Suite_en_la.xml
158.000000,0.333333,1.000000,61.000000,80.000000,105.333333,0.222222,40.000000,0.333333,0.222222,0.333333,0.222222,2.000000,1.000000,-7.000000,3.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
158.333333,0.333333,1.000000,64.000000,80.000000,105.555556,0.222222,40.000000,0.333333,0.222222,0.333333,0.222222,2.333333,4.000000,-3.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
158.666667,0.333333,1.000000,64.000000,80.000000,105.777778,0.222222,40.000000,0.333333,0.222222,0.333333,0.222222,2.666667,4.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
159.000000,0.333333,1.000000,64.000000,80.000000,106.000000,0.222222,40.000000,0.333333,0.222222,0.333333,0.222222,3.000000,4.000000,-0.000000,-10.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,R,90.000000,f,Suite_en_la.xml
159.666667,0.333333,1.000000,54.000000,80.000000,106.444444,0.222222,40.000000,0.333333,0.222222,0.333333,0.222222,3.666667,6.000000,10.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,VR,R,SB,90.000000,i,Suite_en_la.xml
