% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Suite_en_la_perf

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE keyMode {  }
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }

@data
125.203125,1.932292,1.000000,67.000000,69.000000,68.292545,1.053976,32.000000,0.770833,0.513889,0.181250,0.120833,68.034591,68.292545,1.203125,7.000000,4.000000,-0.000000,-12.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IR,IP,IP,90.000000,f,Suite_en_la.xml
125.203125,0.181250,1.000000,55.000000,66.000000,68.292545,0.098864,32.000000,1.932292,1.288194,1.394792,0.929861,68.292545,68.574363,1.203125,7.000000,2.000000,12.000000,-3.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IP,IP,P,90.000000,i,Suite_en_la.xml
125.719792,1.394792,1.000000,52.000000,80.000000,68.574363,0.760795,32.000000,0.181250,0.120833,4.630208,3.086806,68.292545,68.681181,1.719792,4.000000,2.000000,3.000000,-0.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,IP,P,SB,90.000000,m,Suite_en_la.xml
125.915625,4.630208,1.000000,52.000000,73.000000,68.681181,2.525566,32.000000,1.394792,0.929861,1.378125,0.918750,68.574363,68.873227,1.915625,4.000000,11.000000,-0.000000,3.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,P,SB,R,90.000000,m,Suite_en_la.xml
126.267708,1.378125,1.000000,55.000000,66.000000,68.873227,0.751704,32.000000,4.630208,3.086806,1.409375,0.939583,68.681181,69.146522,2.267708,7.000000,1.000000,-3.000000,4.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SB,R,P,90.000000,m,Suite_en_la.xml
126.768750,1.409375,1.000000,59.000000,76.000000,69.146522,0.768749,32.000000,1.378125,0.918750,2.852083,1.901389,68.873227,69.453908,2.768750,11.000000,1.000000,-4.000000,-9.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,R,P,P,90.000000,m,Suite_en_la.xml
127.332292,2.852083,1.000000,50.000000,78.000000,69.453908,1.555680,32.000000,1.409375,0.939583,2.830208,1.886806,69.146522,69.741408,3.332292,2.000000,5.000000,9.000000,5.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml
127.859375,2.830208,1.000000,55.000000,67.000000,69.741408,1.543748,32.000000,2.852083,1.901389,2.937500,1.958333,69.453908,70.010725,3.859375,7.000000,7.000000,-5.000000,4.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml
128.353125,2.937500,1.000000,59.000000,69.000000,70.010725,1.602271,33.000000,2.830208,1.886806,0.410417,0.273611,69.741408,70.298225,0.353125,11.000000,8.000000,-4.000000,5.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
128.880208,0.410417,1.000000,64.000000,67.000000,70.298225,0.223863,33.000000,2.937500,1.958333,0.287500,0.191667,70.010725,70.414134,0.880208,4.000000,4.000000,-5.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
129.092708,0.287500,1.000000,52.000000,63.000000,70.414134,0.156818,33.000000,0.410417,0.273611,0.388542,0.259028,70.298225,70.582884,1.092708,4.000000,4.000000,12.000000,12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
129.402083,0.388542,1.000000,64.000000,70.000000,70.582884,0.211932,33.000000,0.287500,0.191667,0.547917,0.365278,70.414134,70.690270,1.402083,4.000000,3.000000,-12.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml
129.598958,0.547917,1.000000,52.000000,65.000000,70.690270,0.298863,33.000000,0.388542,0.259028,3.026042,2.017361,70.582884,70.859020,1.598958,4.000000,3.000000,12.000000,12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,P,90.000000,m,Suite_en_la.xml
129.908333,3.026042,1.000000,64.000000,65.000000,70.859020,1.650567,33.000000,0.547917,0.365278,1.404167,0.936111,70.690270,71.145952,1.908333,4.000000,5.000000,-12.000000,-14.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,R,P,P,90.000000,m,Suite_en_la.xml
130.434375,1.404167,1.000000,50.000000,86.000000,71.145952,0.765908,33.000000,3.026042,2.017361,0.633333,0.422222,70.859020,71.154474,2.434375,2.000000,2.000000,14.000000,2.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,P,P,SB,90.000000,m,Suite_en_la.xml
130.450000,0.633333,1.000000,52.000000,64.000000,71.154474,0.345454,33.000000,1.404167,0.936111,0.942708,0.628472,71.145952,71.435724,2.450000,4.000000,2.000000,-2.000000,3.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml
130.965625,0.942708,1.000000,55.000000,69.000000,71.435724,0.514204,33.000000,0.633333,0.422222,1.372917,0.915278,71.154474,71.714701,2.965625,7.000000,1.000000,-3.000000,4.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
131.477083,1.372917,1.000000,59.000000,72.000000,71.714701,0.748863,33.000000,0.942708,0.628472,2.937500,1.958333,71.435724,72.010723,3.477083,11.000000,1.000000,-4.000000,-10.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
132.019792,2.937500,1.000000,49.000000,83.000000,72.010723,1.602271,34.000000,1.372917,0.915278,1.447917,0.965278,71.714701,72.295382,0.019792,1.000000,5.000000,10.000000,6.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
132.541667,1.447917,1.000000,55.000000,63.000000,72.295382,0.789772,34.000000,2.937500,1.958333,0.405208,0.270139,72.010723,72.303905,0.541667,7.000000,2.000000,-6.000000,-8.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
132.557292,0.405208,1.000000,47.000000,69.000000,72.303905,0.221023,34.000000,1.447917,0.965278,2.958333,1.972222,72.295382,72.594246,0.557292,11.000000,2.000000,8.000000,12.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
133.089583,2.958333,1.000000,59.000000,67.000000,72.594246,1.613635,34.000000,0.405208,0.270139,0.989583,0.659722,72.303905,72.800495,1.089583,11.000000,8.000000,-12.000000,-12.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
133.467708,0.989583,1.000000,47.000000,71.000000,72.800495,0.539772,34.000000,2.958333,1.972222,0.356250,0.237500,72.594246,72.884586,1.467708,11.000000,2.000000,12.000000,17.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
133.621875,0.356250,1.000000,64.000000,63.000000,72.884586,0.194318,34.000000,0.989583,0.659722,0.106250,0.070833,72.800495,73.157313,1.621875,4.000000,2.000000,-17.000000,-9.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
134.121875,0.106250,1.000000,55.000000,62.000000,73.157313,0.057954,34.000000,0.356250,0.237500,0.383333,0.255556,72.884586,73.162995,2.121875,7.000000,1.000000,9.000000,9.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml
134.132292,0.383333,1.000000,64.000000,68.000000,73.162995,0.209091,34.000000,0.106250,0.070833,0.356250,0.237500,73.157313,73.340268,2.132292,4.000000,1.000000,-9.000000,-16.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,SB,90.000000,m,Suite_en_la.xml
134.457292,0.356250,1.000000,48.000000,71.000000,73.340268,0.194318,34.000000,0.383333,0.255556,2.900000,1.933333,73.162995,73.430040,2.457292,0.000000,1.000000,16.000000,16.000000,0.000000,,0.000000,Am,9.000000,m,9.000000,n,ww,R,SB,VR,90.000000,f,Suite_en_la.xml
134.621875,2.900000,1.000000,64.000000,65.000000,73.430040,1.581817,34.000000,0.356250,0.237500,0.101042,0.067361,73.340268,73.479472,2.621875,4.000000,5.000000,-16.000000,-0.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,IR,90.000000,i,Suite_en_la.xml
134.712500,0.101042,1.000000,64.000000,62.000000,73.479472,0.055114,34.000000,2.900000,1.933333,1.261458,0.840972,73.430040,73.760722,2.712500,4.000000,2.000000,-0.000000,-15.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,IR,SB,90.000000,f,Suite_en_la.xml
135.228125,1.261458,1.000000,49.000000,86.000000,73.760722,0.688067,34.000000,0.101042,0.067361,1.288542,0.859028,73.479472,74.030608,3.228125,1.000000,1.000000,15.000000,6.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,IR,SB,VR,90.000000,i,Suite_en_la.xml
135.722917,1.288542,1.000000,55.000000,66.000000,74.030608,0.702840,34.000000,1.261458,0.840972,1.319792,0.879861,73.760722,74.306744,3.722917,7.000000,1.000000,-6.000000,4.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,IR,90.000000,m,Suite_en_la.xml
136.229167,1.319792,1.000000,59.000000,70.000000,74.306744,0.719886,35.000000,1.288542,0.859028,2.820833,1.880556,74.030608,74.608448,0.229167,11.000000,1.000000,-4.000000,-12.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,IR,P,90.000000,m,Suite_en_la.xml
136.782292,2.820833,1.000000,47.000000,80.000000,74.608448,1.538635,35.000000,1.319792,0.879861,2.853125,1.902083,74.306744,74.860721,0.782292,11.000000,3.000000,12.000000,8.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,IR,P,IP,90.000000,m,Suite_en_la.xml
137.244792,2.853125,1.000000,55.000000,65.000000,74.860721,1.556248,35.000000,2.820833,1.880556,1.015625,0.677083,74.608448,75.145948,1.244792,7.000000,4.000000,-8.000000,4.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,D,90.000000,m,Suite_en_la.xml
137.767708,1.015625,1.000000,59.000000,67.000000,75.145948,0.553977,35.000000,2.853125,1.902083,0.404167,0.269444,74.860721,75.444811,1.767708,11.000000,2.000000,-4.000000,5.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml
138.315625,0.404167,1.000000,64.000000,67.000000,75.444811,0.220454,35.000000,1.015625,0.677083,0.398958,0.265972,75.145948,75.717538,2.315625,4.000000,2.000000,-5.000000,-0.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml
138.815625,0.398958,1.000000,64.000000,67.000000,75.717538,0.217613,35.000000,0.404167,0.269444,2.936458,1.957639,75.444811,75.987424,2.815625,4.000000,1.000000,-0.000000,-0.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
139.310417,2.936458,1.000000,64.000000,64.000000,75.987424,1.601703,35.000000,0.398958,0.265972,1.389583,0.926389,75.717538,76.268674,3.310417,4.000000,3.000000,-0.000000,-17.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,IR,90.000000,f,Suite_en_la.xml
139.826042,1.389583,1.000000,47.000000,90.000000,76.268674,0.757954,35.000000,2.936458,1.957639,1.362500,0.908333,75.987424,76.573219,3.826042,11.000000,1.000000,17.000000,8.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,IR,IP,90.000000,i,Suite_en_la.xml
140.384375,1.362500,1.000000,55.000000,71.000000,76.573219,0.743181,36.000000,1.389583,0.926389,0.218750,0.145833,76.268674,76.904469,0.384375,7.000000,1.000000,-8.000000,-8.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IR,IP,VP,90.000000,m,Suite_en_la.xml
140.991667,0.218750,1.000000,47.000000,69.000000,76.904469,0.119318,36.000000,1.362500,0.908333,2.836458,1.890972,76.573219,77.151059,0.991667,11.000000,1.000000,8.000000,-1.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,IP,VP,SA,90.000000,m,Suite_en_la.xml
141.443750,2.836458,1.000000,46.000000,83.000000,77.151059,1.547158,36.000000,0.218750,0.145833,0.068750,0.045833,76.904469,77.160150,1.443750,10.000000,3.000000,1.000000,2.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,VP,SA,R,90.000000,m,Suite_en_la.xml
141.460417,0.068750,1.000000,48.000000,68.000000,77.160150,0.037500,36.000000,2.836458,1.890972,2.846875,1.897917,77.151059,77.441400,1.460417,0.000000,1.000000,-2.000000,7.000000,0.000000,,0.000000,Am,9.000000,m,9.000000,n,ww,SA,R,SB,90.000000,m,Suite_en_la.xml
141.976042,2.846875,1.000000,55.000000,66.000000,77.441400,1.552839,36.000000,0.068750,0.045833,0.426042,0.284028,77.160150,78.010149,1.976042,7.000000,4.000000,-7.000000,9.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,R,SB,VR,90.000000,m,Suite_en_la.xml
143.018750,0.426042,1.000000,64.000000,68.000000,78.010149,0.232386,36.000000,2.846875,1.897917,0.356250,0.237500,77.441400,78.309581,3.018750,4.000000,2.000000,-9.000000,-0.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,VR,90.000000,m,Suite_en_la.xml
143.567708,0.356250,1.000000,64.000000,71.000000,78.309581,0.194318,36.000000,0.426042,0.284028,0.501042,0.334028,78.010149,78.422081,3.567708,4.000000,1.000000,-0.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
143.773958,0.501042,1.000000,52.000000,69.000000,78.422081,0.273295,36.000000,0.356250,0.237500,2.351042,1.567361,78.309581,78.570944,3.773958,4.000000,1.000000,12.000000,12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,VR,90.000000,m,Suite_en_la.xml
144.046875,2.351042,1.000000,64.000000,65.000000,78.570944,1.282385,37.000000,0.501042,0.334028,1.388542,0.925694,78.422081,78.857876,0.046875,4.000000,2.000000,-12.000000,-18.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,IR,90.000000,m,Suite_en_la.xml
144.572917,1.388542,1.000000,46.000000,87.000000,78.857876,0.757386,37.000000,2.351042,1.567361,1.292708,0.861806,78.570944,79.151057,0.572917,10.000000,1.000000,18.000000,9.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,VR,IR,SB,90.000000,m,Suite_en_la.xml
145.110417,1.292708,1.000000,55.000000,70.000000,79.151057,0.705113,37.000000,1.388542,0.925694,0.244792,0.163194,78.857876,79.725488,1.110417,7.000000,1.000000,-9.000000,-8.000000,0.000000,,7.000000,Am,9.000000,m,2.000000,n,ww,IR,SB,IR,90.000000,m,Suite_en_la.xml
146.163542,0.244792,1.000000,47.000000,95.000000,79.725488,0.133523,37.000000,1.292708,0.861806,0.287500,0.191667,79.151057,79.859011,2.163542,11.000000,0.000000,8.000000,-1.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,SB,IR,P,90.000000,m,Suite_en_la.xml
146.408333,0.287500,1.000000,46.000000,80.000000,79.859011,0.156818,37.000000,0.244792,0.163194,0.920833,0.613889,79.725488,79.986852,2.408333,10.000000,0.000000,1.000000,8.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,IR,P,SB,90.000000,m,Suite_en_la.xml
146.642708,0.920833,1.000000,54.000000,96.000000,79.986852,0.502272,37.000000,0.287500,0.191667,0.595833,0.397222,79.859011,80.015829,2.642708,6.000000,0.000000,-8.000000,2.000000,0.000000,,6.000000,Am,9.000000,m,3.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml
146.695833,0.595833,1.000000,56.000000,67.000000,80.015829,0.325000,37.000000,0.920833,0.613889,0.180208,0.120139,79.986852,80.256738,2.695833,8.000000,0.000000,-2.000000,5.000000,0.000000,,8.000000,Am,9.000000,m,1.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml
147.137500,0.180208,1.000000,61.000000,62.000000,80.256738,0.098295,37.000000,0.595833,0.397222,0.319792,0.213194,80.015829,80.340829,3.137500,1.000000,0.000000,-5.000000,-15.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,VR,SA,VR,90.000000,m,Suite_en_la.xml
147.291667,0.319792,1.000000,46.000000,65.000000,80.340829,0.174432,37.000000,0.180208,0.120139,0.203125,0.135417,80.256738,80.514692,3.291667,10.000000,0.000000,15.000000,6.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,SA,VR,VR,90.000000,m,Suite_en_la.xml
147.610417,0.203125,1.000000,52.000000,64.000000,80.514692,0.110795,37.000000,0.319792,0.213194,0.441667,0.294444,80.340829,80.526624,3.610417,4.000000,0.000000,-6.000000,12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,VR,R,90.000000,m,Suite_en_la.xml
147.632292,0.441667,1.000000,64.000000,68.000000,80.526624,0.240909,37.000000,0.203125,0.135417,0.064583,0.043056,80.514692,80.657306,3.632292,4.000000,0.000000,-12.000000,-12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,SB,90.000000,m,Suite_en_la.xml
147.871875,0.064583,1.000000,52.000000,64.000000,80.657306,0.035227,37.000000,0.441667,0.294444,0.388542,0.259028,80.526624,80.819806,3.871875,4.000000,0.000000,12.000000,12.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,R,SB,VR,90.000000,m,Suite_en_la.xml
148.169792,0.388542,1.000000,64.000000,68.000000,80.819806,0.211932,38.000000,0.064583,0.043056,1.940625,1.293750,80.657306,81.093101,0.169792,4.000000,0.000000,-12.000000,-0.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,R,90.000000,m,Suite_en_la.xml
148.670833,1.940625,1.000000,64.000000,66.000000,81.093101,1.058522,38.000000,0.388542,0.259028,1.410417,0.940278,80.819806,81.411850,0.670833,4.000000,1.000000,-0.000000,-18.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VR,R,P,90.000000,f,Suite_en_la.xml
149.255208,1.410417,1.000000,46.000000,77.000000,81.411850,0.769317,38.000000,1.940625,1.293750,0.813542,0.542361,81.093101,81.664691,1.255208,10.000000,2.000000,18.000000,8.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,R,P,IP,90.000000,i,Suite_en_la.xml
149.718750,0.813542,1.000000,54.000000,79.000000,81.664691,0.443750,38.000000,1.410417,0.940278,0.107292,0.071528,81.411850,82.108441,1.718750,6.000000,1.000000,-8.000000,-3.000000,0.000000,,6.000000,Am,9.000000,m,3.000000,n,ww,P,IP,P,90.000000,m,Suite_en_la.xml
150.532292,0.107292,1.000000,51.000000,70.000000,82.108441,0.058523,38.000000,0.813542,0.542361,1.809375,1.206250,81.664691,82.262418,2.532292,3.000000,0.000000,3.000000,-4.000000,0.000000,,3.000000,Am,9.000000,m,6.000000,n,ww,IP,P,VP,90.000000,m,Suite_en_la.xml
150.814583,1.809375,1.000000,47.000000,84.000000,82.262418,0.986931,38.000000,0.107292,0.071528,0.309375,0.206250,82.108441,82.276622,2.814583,11.000000,2.000000,4.000000,5.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,P,VP,IR,90.000000,m,Suite_en_la.xml
150.840625,0.309375,1.000000,52.000000,71.000000,82.276622,0.168750,38.000000,1.809375,1.206250,1.485417,0.990278,82.262418,82.543667,2.840625,4.000000,1.000000,-5.000000,2.000000,0.000000,,4.000000,Am,9.000000,m,5.000000,n,ww,VP,IR,SB,90.000000,m,Suite_en_la.xml
151.330208,1.485417,1.000000,54.000000,67.000000,82.543667,0.810226,38.000000,0.309375,0.206250,1.500000,1.000000,82.276622,82.845940,3.330208,6.000000,2.000000,-2.000000,7.000000,0.000000,,6.000000,Am,9.000000,m,3.000000,n,ww,IR,SB,R,90.000000,m,Suite_en_la.xml
151.884375,1.500000,1.000000,61.000000,72.000000,82.845940,0.818181,38.000000,1.485417,0.990278,0.250000,0.166667,82.543667,83.110144,3.884375,1.000000,2.000000,-7.000000,1.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,SB,R,VP,90.000000,m,Suite_en_la.xml
152.368750,0.250000,1.000000,62.000000,63.000000,83.110144,0.136364,39.000000,1.500000,1.000000,0.095833,0.063889,82.845940,83.249349,0.368750,2.000000,1.000000,-1.000000,-16.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,R,VP,R,90.000000,f,Suite_en_la.xml
152.623958,0.095833,1.000000,46.000000,78.000000,83.249349,0.052273,39.000000,0.250000,0.166667,0.994792,0.663194,83.110144,83.301621,0.623958,10.000000,0.000000,16.000000,1.000000,0.000000,,10.000000,Am,9.000000,m,1.000000,n,ww,VP,R,D,90.000000,i,Suite_en_la.xml
152.719792,0.994792,1.000000,47.000000,72.000000,83.301621,0.542613,39.000000,0.095833,0.063889,0.309375,0.206250,83.249349,83.399917,0.719792,11.000000,0.000000,-1.000000,15.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,R,D,IP,90.000000,f,Suite_en_la.xml
152.900000,0.309375,1.000000,62.000000,67.000000,83.399917,0.168750,39.000000,0.994792,0.663194,0.335417,0.223611,83.301621,83.664121,0.900000,2.000000,0.000000,-15.000000,-0.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,D,IP,VP,90.000000,i,Suite_en_la.xml
153.384375,0.335417,1.000000,62.000000,67.000000,83.664121,0.182954,39.000000,0.309375,0.206250,1.351042,0.900694,83.399917,83.664121,1.384375,2.000000,0.000000,-0.000000,-0.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,IP,VP,VR,90.000000,m,Suite_en_la.xml
153.384375,1.351042,1.000000,62.000000,71.000000,83.664121,0.736931,39.000000,0.335417,0.223611,0.154167,0.102778,83.664121,83.847075,1.384375,2.000000,1.000000,-0.000000,-1.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,VP,VR,IR,90.000000,m,Suite_en_la.xml
153.719792,0.154167,1.000000,61.000000,67.000000,83.847075,0.084091,39.000000,1.351042,0.900694,1.352083,0.901389,83.664121,83.962984,1.719792,1.000000,1.000000,1.000000,-7.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,VR,IR,SB,90.000000,m,Suite_en_la.xml
153.932292,1.352083,1.000000,54.000000,70.000000,83.962984,0.737499,39.000000,0.154167,0.102778,0.967708,0.645139,83.847075,84.262416,1.932292,6.000000,0.000000,7.000000,7.000000,0.000000,,6.000000,Am,9.000000,m,3.000000,n,ww,IR,SB,R,90.000000,m,Suite_en_la.xml
154.481250,0.967708,1.000000,61.000000,72.000000,84.262416,0.527840,39.000000,1.352083,0.901389,0.314583,0.209722,83.962984,84.523211,2.481250,1.000000,0.000000,-7.000000,1.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,SB,R,P,90.000000,m,Suite_en_la.xml
154.959375,0.314583,1.000000,62.000000,69.000000,84.523211,0.171591,39.000000,0.967708,0.645139,0.526042,0.350694,84.262416,84.845938,2.959375,2.000000,0.000000,-1.000000,-17.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,R,P,P,90.000000,f,Suite_en_la.xml
155.551042,0.526042,1.000000,45.000000,71.000000,84.845938,0.286932,39.000000,0.314583,0.209722,0.207292,0.138194,84.523211,85.141960,3.551042,9.000000,0.000000,17.000000,4.000000,0.000000,,9.000000,Am,9.000000,m,0.000000,n,ww,P,P,SB,90.000000,i,Suite_en_la.xml
156.093750,0.207292,1.000000,49.000000,69.000000,85.141960,0.113068,40.000000,0.526042,0.350694,1.356250,0.904167,84.845938,85.150483,0.093750,1.000000,0.000000,-4.000000,5.000000,0.000000,,1.000000,Am,9.000000,m,8.000000,n,ww,P,SB,VR,90.000000,m,Suite_en_la.xml
156.109375,1.356250,1.000000,54.000000,71.000000,85.150483,0.739772,40.000000,0.207292,0.138194,0.973958,0.649306,85.141960,85.437415,0.109375,6.000000,0.000000,-5.000000,5.000000,0.000000,,6.000000,Am,9.000000,m,3.000000,n,ww,SB,VR,R,90.000000,m,Suite_en_la.xml
156.635417,0.973958,1.000000,59.000000,69.000000,85.437415,0.531249,40.000000,1.356250,0.904167,0.878125,0.585417,85.150483,85.684573,0.635417,11.000000,0.000000,-5.000000,-12.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,VR,R,D,90.000000,m,Suite_en_la.xml
157.088542,0.878125,1.000000,47.000000,70.000000,85.684573,0.478977,40.000000,0.973958,0.649306,0.414583,0.276389,85.437415,85.699346,1.088542,11.000000,0.000000,12.000000,15.000000,0.000000,,11.000000,Am,9.000000,m,2.000000,n,ww,R,D,SB,90.000000,f,Suite_en_la.xml
157.115625,0.414583,1.000000,62.000000,64.000000,85.699346,0.226136,40.000000,0.878125,0.585417,0.366667,0.244444,85.684573,85.989687,1.115625,2.000000,0.000000,-15.000000,-0.000000,0.000000,,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,VR,90.000000,i,Suite_en_la.xml
