% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Suite_en_la_pas

@ATTRIBUTE onset_b numeric
@ATTRIBUTE dur_b numeric
@ATTRIBUTE string numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE pre_ionset_s numeric
@ATTRIBUTE nxt_ionset_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifths numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { Am }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { m }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Suite_en_la.xml }
@ATTRIBUTE emb_count numeric
@ATTRIBUTE emb { n y }
@ATTRIBUTE emb_label { complex n simple }
@ATTRIBUTE duration_rat numeric
@ATTRIBUTE onset_dev numeric
@ATTRIBUTE pitch_dev numeric
@ATTRIBUTE energy_rat numeric
@ATTRIBUTE energy_dev numeric
@ATTRIBUTE duration_dev numeric
@ATTRIBUTE duration_dev_nom { lengthen none shorten }
@ATTRIBUTE onset_dev_nom { advance delay none }
@ATTRIBUTE energy_dev_nom { forte none piano }

@data
80.666667,0.331250,2.000000,64.000000,80.000000,40.333333,0.165625,21.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,4.000000,0.000000,-0.000000,-15.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,IR,SB,90.000000,f,Suite_en_la.xml,1.000000,n,n,3.657233,1.112417,0.000000,0.984199,-1.264062,0.880208,lengthen,delay,none
81.000000,0.997917,5.000000,49.000000,80.000000,40.500000,0.498958,21.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,1.000000,0.000000,15.000000,6.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IR,SB,VR,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.791232,1.094333,0.000000,1.134199,10.735938,-0.208333,none,delay,forte
81.333333,0.331250,4.000000,55.000000,80.000000,40.666667,0.165625,21.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,1.333333,7.000000,0.000000,-6.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.603774,1.050990,0.000000,1.034199,2.735938,0.531250,lengthen,delay,none
81.666667,0.331250,5.000000,59.000000,80.000000,40.833333,0.165625,21.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,1.666667,11.000000,0.000000,-4.000000,-12.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VR,IR,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.603774,0.717656,-4.000000,1.034199,2.735938,0.531250,lengthen,delay,none
82.000000,1.997917,4.000000,47.000000,80.000000,41.000000,0.998958,21.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,11.000000,2.000000,12.000000,8.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,P,IP,90.000000,m,Suite_en_la.xml,2.000000,y,simple,0.331533,0.912771,0.000000,0.971699,-2.264062,-1.335542,shorten,delay,none
82.333333,0.331250,2.000000,55.000000,80.000000,41.166667,0.165625,21.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,2.333333,7.000000,1.000000,-8.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,P,IP,D,90.000000,m,Suite_en_la.xml,3.000000,y,simple,4.034591,0.974510,-3.000000,0.946699,-4.264062,1.005208,lengthen,delay,piano
82.666667,0.331250,2.000000,59.000000,80.000000,41.333333,0.165625,21.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.666667,11.000000,1.000000,-4.000000,5.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.679245,1.218125,5.000000,0.946699,-4.264062,-0.106250,lengthen,delay,piano
83.000000,0.331250,6.000000,64.000000,80.000000,41.500000,0.165625,21.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,4.000000,0.000000,-5.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.679245,0.884792,0.000000,0.946699,-4.264062,-0.106250,lengthen,delay,piano
83.333333,0.331250,7.000000,64.000000,80.000000,41.666667,0.165625,21.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.333333,4.000000,0.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.679245,0.551458,0.000000,0.946699,-4.264062,-0.106250,lengthen,delay,piano
83.666667,0.331250,2.000000,64.000000,80.000000,41.833333,0.165625,21.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,3.666667,4.000000,0.000000,-0.000000,-17.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,IR,SB,90.000000,f,Suite_en_la.xml,2.000000,y,simple,6.455881,0.507104,0.000000,0.946699,-4.264062,1.807260,lengthen,delay,piano
84.000000,0.997917,5.000000,47.000000,80.000000,42.000000,0.498958,21.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,11.000000,0.000000,17.000000,8.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IR,SB,VR,90.000000,i,Suite_en_la.xml,2.000000,y,simple,0.868455,0.789115,0.000000,1.171699,13.735938,-0.131271,lengthen,delay,forte
84.333333,0.331250,6.000000,55.000000,80.000000,42.166667,0.165625,22.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,0.333333,7.000000,0.000000,-8.000000,4.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.465409,0.802354,0.000000,1.059199,4.735938,0.485417,lengthen,delay,forte
84.666667,0.331250,4.000000,59.000000,80.000000,42.333333,0.165625,22.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,0.666667,11.000000,0.000000,-4.000000,-13.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VR,SA,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.465409,0.469021,-4.000000,1.059199,4.735938,0.485417,lengthen,delay,forte
85.000000,1.997917,6.000000,46.000000,80.000000,42.500000,0.998958,22.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,10.000000,2.000000,13.000000,9.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.854015,0.746990,0.000000,1.109199,8.735938,-0.291667,none,delay,forte
85.333333,0.331250,4.000000,55.000000,80.000000,42.666667,0.165625,22.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,1.333333,7.000000,1.000000,-9.000000,6.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,IR,IP,D,90.000000,m,Suite_en_la.xml,2.000000,y,simple,0.942390,0.721833,-1.000000,0.971699,-2.264062,-0.019083,lengthen,delay,none
85.666667,0.331250,2.000000,61.000000,80.000000,42.833333,0.165625,22.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.666667,1.000000,1.000000,-6.000000,3.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.654088,0.981615,3.000000,0.996699,-0.264062,-0.114583,lengthen,delay,none
86.000000,0.331250,7.000000,64.000000,80.000000,43.000000,0.165625,22.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,4.000000,0.000000,-3.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.654088,0.648281,0.000000,0.996699,-0.264062,-0.114583,lengthen,delay,none
86.333333,0.331250,2.000000,64.000000,80.000000,43.166667,0.165625,22.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.333333,4.000000,0.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.654088,0.314948,0.000000,0.996699,-0.264062,-0.114583,lengthen,delay,none
86.666667,0.331250,2.000000,64.000000,80.000000,43.333333,0.165625,22.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,2.666667,4.000000,0.000000,-0.000000,-18.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,SA,VR,90.000000,f,Suite_en_la.xml,1.000000,n,n,0.654088,-0.018385,0.000000,0.996699,-0.264062,-0.114583,lengthen,none,none
87.000000,0.997917,6.000000,46.000000,80.000000,43.500000,0.498958,22.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,10.000000,0.000000,18.000000,9.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SA,VR,VR,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.068894,-0.115281,2.000000,1.021699,1.735938,-0.929167,shorten,advance,none
87.333333,0.331250,4.000000,55.000000,80.000000,43.666667,0.165625,22.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,3.333333,7.000000,0.000000,-9.000000,6.000000,0.000000,7.000000,Am,9.000000,m,2.000000,n,ww,VR,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.207547,-0.448615,-7.000000,1.021699,1.735938,-0.262500,none,advance,none
87.666667,0.331250,6.000000,61.000000,80.000000,43.833333,0.165625,22.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,3.666667,1.000000,0.000000,-6.000000,-15.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,VR,SA,IR,90.000000,m,Suite_en_la.xml,2.000000,y,simple,4.585943,-0.703135,3.000000,0.946699,-4.264062,1.187844,lengthen,advance,piano
88.000000,1.997917,6.000000,46.000000,80.000000,44.000000,0.998958,22.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,10.000000,2.000000,15.000000,8.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.424400,-0.440323,0.000000,1.134199,10.735938,-1.150000,shorten,advance,forte
88.333333,0.331250,4.000000,54.000000,80.000000,44.166667,0.165625,23.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,0.333333,6.000000,1.000000,-8.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,IR,IP,D,90.000000,m,Suite_en_la.xml,3.000000,y,simple,4.402233,-0.465479,-1.000000,1.071699,5.735938,1.126990,lengthen,advance,forte
88.666667,0.331250,6.000000,61.000000,80.000000,44.333333,0.165625,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.666667,1.000000,1.000000,-7.000000,3.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.657233,0.751167,3.000000,0.959199,-3.264062,-0.113542,lengthen,delay,piano
89.000000,0.331250,6.000000,64.000000,80.000000,44.500000,0.165625,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,4.000000,0.000000,-3.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.657233,0.417833,0.000000,0.959199,-3.264062,-0.113542,lengthen,delay,piano
89.333333,0.331250,2.000000,64.000000,80.000000,44.666667,0.165625,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.333333,4.000000,0.000000,-0.000000,-0.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.657233,0.084500,0.000000,0.959199,-3.264062,-0.113542,lengthen,delay,piano
89.666667,0.331250,2.000000,64.000000,80.000000,44.833333,0.165625,23.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,1.666667,4.000000,0.000000,-0.000000,-18.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,VR,SA,VR,90.000000,f,Suite_en_la.xml,2.000000,y,simple,4.934245,0.041156,0.000000,0.946699,-4.264062,1.303219,lengthen,none,piano
90.000000,0.997917,2.000000,46.000000,80.000000,45.000000,0.498958,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,10.000000,0.000000,18.000000,8.000000,0.000000,10.000000,Am,9.000000,m,1.000000,n,ww,SA,VR,VR,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.958246,0.345396,0.000000,1.009199,0.735938,-0.041667,lengthen,delay,none
90.333333,0.331250,6.000000,54.000000,80.000000,45.166667,0.165625,23.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,2.333333,6.000000,0.000000,-8.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,VR,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.905660,0.383896,0.000000,0.984199,-1.264062,0.300000,lengthen,delay,none
90.666667,0.331250,6.000000,61.000000,80.000000,45.333333,0.165625,23.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,2.666667,1.000000,0.000000,-7.000000,-14.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,VR,SA,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.905660,0.050563,-7.000000,0.984199,-1.264062,0.300000,lengthen,none,none
91.000000,1.997917,4.000000,47.000000,80.000000,45.500000,0.998958,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,11.000000,2.000000,14.000000,7.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SA,IR,IP,90.000000,m,Suite_en_la.xml,2.000000,y,simple,1.076403,0.272958,0.000000,1.134199,10.735938,0.152646,lengthen,delay,forte
91.333333,0.331250,6.000000,54.000000,80.000000,45.666667,0.165625,23.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,3.333333,6.000000,1.000000,-7.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,IR,IP,D,90.000000,m,Suite_en_la.xml,2.000000,y,simple,3.577138,0.265990,0.000000,0.934199,-5.264062,0.853677,lengthen,delay,piano
91.666667,0.331250,4.000000,61.000000,80.000000,45.833333,0.165625,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.666667,1.000000,1.000000,-7.000000,1.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,4.380503,0.626813,0.000000,0.984199,-1.264062,1.119792,lengthen,delay,none
92.000000,0.331250,7.000000,62.000000,80.000000,46.000000,0.165625,23.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,2.000000,0.000000,-1.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.688679,0.556188,0.000000,0.996699,-0.264062,-0.103125,lengthen,delay,none
92.333333,0.331250,2.000000,62.000000,80.000000,46.166667,0.165625,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.333333,2.000000,0.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.688679,0.222854,0.000000,0.996699,-0.264062,-0.103125,lengthen,delay,none
92.666667,0.331250,7.000000,62.000000,80.000000,46.333333,0.165625,24.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,0.666667,2.000000,0.000000,-0.000000,-15.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,SA,VR,90.000000,f,Suite_en_la.xml,2.000000,y,simple,4.983868,0.190625,0.000000,0.984199,-1.264062,1.319656,lengthen,delay,none
93.000000,0.997917,2.000000,47.000000,80.000000,46.500000,0.498958,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,11.000000,0.000000,15.000000,7.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,SA,VR,VR,90.000000,i,Suite_en_la.xml,1.000000,n,n,1.024008,0.457479,0.000000,1.171699,13.735938,0.023958,lengthen,delay,forte
93.333333,0.331250,2.000000,54.000000,80.000000,46.666667,0.165625,24.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,1.333333,6.000000,0.000000,-7.000000,7.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,VR,VR,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.795597,0.139302,0.000000,0.921699,-6.264062,-0.067708,lengthen,delay,piano
93.666667,0.331250,6.000000,61.000000,80.000000,46.833333,0.165625,24.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,1.666667,1.000000,0.000000,-7.000000,-16.000000,0.000000,1.000000,Am,9.000000,m,8.000000,n,ww,VR,IR,P,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.015723,0.489010,0.000000,0.984199,-1.264062,0.005208,lengthen,delay,none
94.000000,1.997917,4.000000,45.000000,80.000000,47.000000,0.998958,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,9.000000,2.000000,16.000000,9.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IR,P,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.478624,0.605313,0.000000,0.921699,-6.264062,-1.041667,shorten,delay,piano
94.333333,0.331250,6.000000,54.000000,80.000000,47.166667,0.165625,24.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,2.333333,6.000000,1.000000,-9.000000,5.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,P,IP,D,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.710692,0.708479,0.000000,0.984199,-1.264062,0.566667,lengthen,delay,none
94.666667,0.331250,5.000000,59.000000,80.000000,47.333333,0.165625,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.666667,11.000000,1.000000,-5.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.594340,0.851052,0.000000,0.934199,-5.264062,0.528125,lengthen,delay,piano
95.000000,0.331250,2.000000,62.000000,80.000000,47.500000,0.165625,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,2.000000,0.000000,-3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.594340,0.517719,-3.000000,0.934199,-5.264062,0.528125,lengthen,delay,piano
95.333333,0.331250,2.000000,62.000000,80.000000,47.666667,0.165625,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.333333,2.000000,0.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.594340,0.184385,-3.000000,0.934199,-5.264062,0.528125,lengthen,delay,piano
95.666667,0.331250,2.000000,62.000000,80.000000,47.833333,0.165625,24.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,3.666667,2.000000,0.000000,-0.000000,-17.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,IR,SB,90.000000,f,Suite_en_la.xml,1.000000,n,n,2.594340,-0.148948,-3.000000,0.934199,-5.264062,0.528125,lengthen,advance,piano
96.000000,0.997917,6.000000,45.000000,80.000000,48.000000,0.498958,24.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,9.000000,0.000000,17.000000,9.000000,0.000000,9.000000,Am,9.000000,m,0.000000,n,ww,IR,SB,VR,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.918580,0.707990,0.000000,1.059199,4.735938,-0.081250,lengthen,delay,forte
96.333333,0.331250,5.000000,54.000000,80.000000,48.166667,0.165625,25.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,0.333333,6.000000,0.000000,-9.000000,5.000000,0.000000,6.000000,Am,9.000000,m,3.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,0.537736,0.637365,0.000000,1.096699,7.735938,-0.153125,lengthen,delay,forte
96.666667,0.331250,6.000000,59.000000,80.000000,48.333333,0.165625,25.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,0.666667,11.000000,0.000000,-5.000000,-15.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VR,SA,IR,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.040881,0.631406,0.000000,1.071699,5.735938,0.013542,lengthen,delay,forte
97.000000,1.997917,7.000000,44.000000,80.000000,48.500000,0.998958,25.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,8.000000,2.000000,15.000000,9.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,m,Suite_en_la.xml,2.000000,y,simple,0.834765,0.552698,0.000000,1.246699,19.735938,-0.330125,none,delay,forte
97.333333,0.331250,6.000000,53.000000,80.000000,48.666667,0.165625,25.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,1.333333,5.000000,1.000000,-9.000000,6.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,IR,IP,D,90.000000,m,Suite_en_la.xml,1.000000,n,n,5.012579,0.531583,-3.000000,1.071699,5.735938,1.329167,lengthen,delay,forte
97.666667,0.331250,6.000000,59.000000,80.000000,48.833333,0.165625,25.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.666667,11.000000,1.000000,-6.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,5.141509,0.456917,0.000000,1.071699,5.735938,1.371875,lengthen,delay,forte
98.000000,0.331250,5.000000,62.000000,80.000000,49.000000,0.165625,25.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.000000,2.000000,0.000000,-3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,SB,VR,90.000000,m,Suite_en_la.xml,1.000000,n,n,5.141509,0.123583,-3.000000,1.071699,5.735938,1.371875,lengthen,delay,forte
98.333333,0.331250,4.000000,62.000000,80.000000,49.166667,0.165625,25.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,2.333333,2.000000,0.000000,-0.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,SB,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,5.141509,-0.209750,-3.000000,1.071699,5.735938,1.371875,lengthen,advance,forte
98.666667,0.331250,4.000000,62.000000,80.000000,49.333333,0.165625,25.000000,0.331250,0.220833,0.997917,0.665278,-0.166667,0.166667,2.666667,2.000000,0.000000,-0.000000,-18.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,VR,SA,VR,90.000000,f,Suite_en_la.xml,1.000000,n,n,5.141509,-0.543083,-3.000000,1.071699,5.735938,1.371875,lengthen,advance,forte
99.000000,0.997917,4.000000,44.000000,80.000000,49.500000,0.498958,25.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,3.000000,8.000000,0.000000,18.000000,9.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,SA,VR,VR,90.000000,i,Suite_en_la.xml,1.000000,n,n,0.639875,0.609906,6.000000,0.984199,-1.264062,-0.359375,none,delay,none
99.333333,0.331250,7.000000,53.000000,80.000000,49.666667,0.165625,25.000000,0.997917,0.665278,0.331250,0.220833,-0.166667,0.166667,3.333333,5.000000,0.000000,-9.000000,6.000000,0.000000,5.000000,Am,9.000000,m,4.000000,n,ww,VR,VR,SA,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.927673,0.276573,-3.000000,0.984199,-1.264062,0.307292,lengthen,delay,none
99.666667,0.331250,6.000000,59.000000,80.000000,49.833333,0.165625,25.000000,0.331250,0.220833,1.997917,1.331944,-0.166667,0.166667,3.666667,11.000000,0.000000,-6.000000,-15.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,VR,SA,IR,90.000000,m,Suite_en_la.xml,2.000000,y,simple,0.953459,0.225146,0.000000,0.984199,-1.264062,-0.015417,lengthen,delay,none
100.000000,1.997917,5.000000,44.000000,80.000000,50.000000,0.998958,25.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,4.000000,8.000000,2.000000,15.000000,8.000000,0.000000,8.000000,Am,9.000000,m,1.000000,n,ww,SA,IR,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,1.069343,0.259604,0.000000,1.134199,10.735938,0.138542,lengthen,delay,forte
100.333333,0.331250,6.000000,52.000000,80.000000,50.166667,0.165625,26.000000,1.997917,1.331944,0.331250,0.220833,-0.166667,0.166667,0.333333,4.000000,1.000000,-8.000000,7.000000,0.000000,4.000000,Am,9.000000,m,5.000000,n,ww,IR,IP,D,90.000000,m,Suite_en_la.xml,1.000000,n,n,4.088050,0.219292,0.000000,0.984199,-1.264062,1.022917,lengthen,delay,none
100.666667,0.331250,5.000000,59.000000,80.000000,50.333333,0.165625,26.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,0.666667,11.000000,1.000000,-7.000000,3.000000,0.000000,11.000000,Am,9.000000,m,2.000000,n,ww,IP,D,IP,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.383648,0.238594,0.000000,0.971699,-2.264062,0.458333,lengthen,delay,none
101.000000,0.331250,4.000000,62.000000,80.000000,50.500000,0.165625,26.000000,0.331250,0.220833,0.331250,0.220833,-0.166667,0.166667,1.000000,2.000000,0.000000,-3.000000,-0.000000,0.000000,2.000000,Am,9.000000,m,7.000000,n,ww,D,IP,SB,90.000000,m,Suite_en_la.xml,1.000000,n,n,2.383648,-0.094740,-3.000000,0.971699,-2.264062,0.458333,lengthen,advance,none
