% This data was collected by Sergio Giraldo, MTG, Pompeu Fabra University, 2016 (sergio.giraldo@upf.edu). If you make use of this data please refer to the following citattions:
% Giraldo, Sergio, and Ramirez, Rafael (2015). Computational modeling of ornamentation in jazz guitar music, In proc. of International Symposium in Performance Science, ISPS 2015, September, Kyoto, Japan.
% Giraldo, Sergio, and Ramirez, Rafael(2015) . Computational Generation and Synthesis of Jazz Guitar Ornaments using Machine Learning Modeling. In proc. of International Workshop in Machine Learning and Music MML 2015, August, Vancouver, Canada.

@relation Darn_that_dream

@ATTRIBUTE onset_b numeric
@ATTRIBUTE duration_b numeric
@ATTRIBUTE ch numeric
@ATTRIBUTE pitch numeric
@ATTRIBUTE vel numeric
@ATTRIBUTE onset_s numeric
@ATTRIBUTE dur_s numeric
@ATTRIBUTE measure numeric
@ATTRIBUTE pre_dur_b numeric
@ATTRIBUTE pre_dur_s numeric
@ATTRIBUTE nxt_dur_b numeric
@ATTRIBUTE nxt_dur_s numeric
@ATTRIBUTE onset_b_mod numeric
@ATTRIBUTE pitch_mod numeric
@ATTRIBUTE n_simult numeric
@ATTRIBUTE int_simult numeric
@ATTRIBUTE prev_int numeric
@ATTRIBUTE next_int numeric
@ATTRIBUTE keyFifits numeric
@ATTRIBUTE note2key numeric
@ATTRIBUTE chord { A7 B5 B7 B9 Bb7 C6 C7 D7 E E7 Eb6 Eb7 F7 G G6 G7 }
@ATTRIBUTE chord_id numeric
@ATTRIBUTE chord_type { 5 6 7 9 mayor }
@ATTRIBUTE note2chord numeric
@ATTRIBUTE isChordN { n y }
@ATTRIBUTE mtr { s ss w ww }
@ATTRIBUTE nar1 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar2 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE nar3 { P R D ID IP VP IR VR SA SB NA }
@ATTRIBUTE tempo numeric
@ATTRIBUTE phrase { f i m }
@ATTRIBUTE fileName { Darn_that_dream.xml }

@data
66.000000,0.997917,0.000000,62.000000,80.000000,49.500132,0.748439,17.000000,1.497917,1.123440,0.997917,0.748439,2.000000,2.000000,1.000000,-3.000000,5.000000,3.000000,1.000000,5.000000,C7,0.000000,7,2.000000,n,s,IP,IP,VP,79.999800,i,Darn_that_dream.xml
66.000000,0.997917,0.000000,65.000000,80.000000,49.500132,0.748439,17.000000,0.997917,0.748439,0.997917,0.748439,2.000000,5.000000,1.000000,0.000000,-3.000000,-5.000000,1.000000,2.000000,C7,0.000000,7,5.000000,y,s,IP,VP,VR,79.999800,f,Darn_that_dream.xml
67.000000,0.997917,0.000000,60.000000,80.000000,50.250134,0.748439,17.000000,0.997917,0.748439,0.997917,0.748439,3.000000,0.000000,1.000000,-3.000000,5.000000,3.000000,1.000000,7.000000,F7,5.000000,7,5.000000,y,w,VP,VR,R,79.999800,i,Darn_that_dream.xml
67.000000,0.997917,0.000000,63.000000,80.000000,50.250134,0.748439,17.000000,0.997917,0.748439,0.997917,0.748439,3.000000,3.000000,1.000000,0.000000,-3.000000,9.000000,1.000000,4.000000,F7,5.000000,7,2.000000,n,w,VR,R,VP,79.999800,f,Darn_that_dream.xml
68.000000,0.997917,0.000000,72.000000,80.000000,51.000136,0.748439,18.000000,0.997917,0.748439,1.997917,1.498441,0.000000,0.000000,4.000000,19.000000,-9.000000,-19.000000,1.000000,7.000000,F7,5.000000,7,5.000000,y,ss,R,VP,IR,79.999800,i,Darn_that_dream.xml
68.000000,1.997917,0.000000,53.000000,80.000000,51.000136,1.498441,18.000000,0.997917,0.748439,1.997917,1.498441,0.000000,5.000000,5.000000,-3.000000,19.000000,3.000000,1.000000,2.000000,F7,5.000000,7,0.000000,n,ss,VP,IR,P,79.999800,m,Darn_that_dream.xml
68.000000,1.997917,0.000000,56.000000,80.000000,51.000136,1.498441,18.000000,1.997917,1.498441,1.997917,1.498441,0.000000,8.000000,5.000000,-7.000000,-3.000000,7.000000,1.000000,1.000000,F7,5.000000,7,3.000000,n,ss,IR,P,SB,79.999800,m,Darn_that_dream.xml
68.000000,1.997917,0.000000,63.000000,80.000000,51.000136,1.498441,18.000000,1.997917,1.498441,1.997917,1.498441,0.000000,3.000000,5.000000,-4.000000,-7.000000,4.000000,1.000000,4.000000,F7,5.000000,7,2.000000,n,ss,P,SB,VR,79.999800,m,Darn_that_dream.xml
68.000000,1.997917,0.000000,67.000000,80.000000,51.000136,1.498441,18.000000,1.997917,1.498441,0.997917,0.748439,0.000000,7.000000,5.000000,-5.000000,-4.000000,5.000000,1.000000,0.000000,F7,5.000000,7,2.000000,n,ss,SB,VR,IR,79.999800,m,Darn_that_dream.xml
69.000000,0.997917,0.000000,72.000000,80.000000,51.750138,0.748439,18.000000,1.997917,1.498441,1.497917,1.123440,1.000000,0.000000,4.000000,0.000000,-5.000000,-16.000000,1.000000,7.000000,Bb7,11.000000,7,11.000000,y,w,VR,IR,P,79.999800,m,Darn_that_dream.xml
70.000000,1.497917,0.000000,56.000000,80.000000,52.500140,1.123440,18.000000,0.997917,0.748439,1.497917,1.123440,2.000000,8.000000,3.000000,-6.000000,16.000000,6.000000,1.000000,1.000000,Bb7,11.000000,7,3.000000,n,s,IR,P,P,79.999800,m,Darn_that_dream.xml
70.000000,1.497917,0.000000,62.000000,80.000000,52.500140,1.123440,18.000000,1.497917,1.123440,1.497917,1.123440,2.000000,2.000000,3.000000,-5.000000,-6.000000,5.000000,1.000000,5.000000,Bb7,11.000000,7,9.000000,n,s,P,P,P,79.999800,m,Darn_that_dream.xml
70.000000,1.497917,0.000000,67.000000,80.000000,52.500140,1.123440,18.000000,1.497917,1.123440,1.497917,1.123440,2.000000,7.000000,3.000000,-3.000000,-5.000000,3.000000,1.000000,0.000000,Bb7,11.000000,7,4.000000,n,s,P,P,SB,79.999800,m,Darn_that_dream.xml
70.000000,1.497917,0.000000,70.000000,80.000000,52.500140,1.123440,18.000000,1.497917,1.123440,0.497917,0.373438,2.000000,10.000000,3.000000,0.000000,-3.000000,2.000000,1.000000,3.000000,Bb7,11.000000,7,1.000000,y,s,P,SB,R,79.999800,f,Darn_that_dream.xml
71.500000,0.497917,0.000000,72.000000,80.000000,53.625143,0.373438,18.000000,1.497917,1.123440,0.664583,0.498439,3.500000,0.000000,0.000000,0.000000,-2.000000,2.000000,1.000000,7.000000,G7,7.000000,7,7.000000,n,ww,SB,R,P,79.999800,i,Darn_that_dream.xml
72.000000,0.664583,0.000000,74.000000,80.000000,54.000144,0.498439,19.000000,0.497917,0.373438,1.997917,1.498441,0.000000,2.000000,4.000000,19.000000,-2.000000,-19.000000,1.000000,5.000000,G7,7.000000,7,5.000000,y,ss,R,P,VP,79.999800,m,Darn_that_dream.xml
72.000000,1.997917,0.000000,55.000000,80.000000,54.000144,1.498441,19.000000,0.664583,0.498439,1.997917,1.498441,0.000000,7.000000,6.000000,-5.000000,19.000000,5.000000,1.000000,0.000000,G7,7.000000,7,0.000000,n,ss,P,VP,IR,79.999800,m,Darn_that_dream.xml
72.000000,1.997917,0.000000,60.000000,80.000000,54.000144,1.498441,19.000000,1.997917,1.498441,1.997917,1.498441,0.000000,0.000000,6.000000,-5.000000,-5.000000,5.000000,1.000000,7.000000,G7,7.000000,7,7.000000,n,ss,VP,IR,IP,79.999800,m,Darn_that_dream.xml
72.000000,1.997917,0.000000,65.000000,80.000000,54.000144,1.498441,19.000000,1.997917,1.498441,1.997917,1.498441,0.000000,5.000000,6.000000,-6.000000,-5.000000,6.000000,1.000000,2.000000,G7,7.000000,7,2.000000,n,ss,IR,IP,VP,79.999800,m,Darn_that_dream.xml
72.000000,1.997917,0.000000,71.000000,80.000000,54.000144,1.498441,19.000000,1.997917,1.498441,0.664583,0.498439,0.000000,11.000000,6.000000,-4.000000,-6.000000,4.000000,1.000000,4.000000,G7,7.000000,7,4.000000,n,ss,IP,VP,VR,79.999800,m,Darn_that_dream.xml
72.666667,0.664583,0.000000,75.000000,80.000000,54.500145,0.498439,19.000000,1.997917,1.498441,0.664583,0.498439,0.666667,3.000000,4.000000,0.000000,-4.000000,-1.000000,1.000000,4.000000,C7,0.000000,7,3.000000,n,ww,VP,VR,IR,79.999800,m,Darn_that_dream.xml
73.333333,0.664583,0.000000,74.000000,80.000000,55.000147,0.498439,19.000000,0.664583,0.498439,0.997917,0.748439,1.333333,2.000000,4.000000,0.000000,1.000000,-17.000000,1.000000,5.000000,C7,0.000000,7,2.000000,n,ww,VR,IR,P,79.999800,f,Darn_that_dream.xml
74.000000,0.997917,0.000000,57.000000,80.000000,55.500148,0.748439,19.000000,0.664583,0.498439,0.997917,0.748439,2.000000,9.000000,3.000000,-7.000000,17.000000,7.000000,1.000000,2.000000,B9,11.000000,9,2.000000,n,s,IR,P,SB,79.999800,i,Darn_that_dream.xml
74.000000,0.997917,0.000000,64.000000,80.000000,55.500148,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,2.000000,4.000000,3.000000,-4.000000,-7.000000,4.000000,1.000000,3.000000,B9,11.000000,9,7.000000,n,s,P,SB,VR,79.999800,m,Darn_that_dream.xml
74.000000,0.997917,0.000000,68.000000,80.000000,55.500148,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,2.000000,8.000000,3.000000,-5.000000,-4.000000,5.000000,1.000000,1.000000,B9,11.000000,9,3.000000,n,s,SB,VR,IR,79.999800,m,Darn_that_dream.xml
74.000000,0.997917,0.000000,73.000000,80.000000,55.500148,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,2.000000,1.000000,3.000000,0.000000,-5.000000,-16.000000,1.000000,6.000000,B9,11.000000,9,10.000000,n,s,VR,IR,P,79.999800,f,Darn_that_dream.xml
75.000000,0.997917,0.000000,57.000000,80.000000,56.250150,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,3.000000,9.000000,3.000000,-6.000000,16.000000,6.000000,1.000000,2.000000,F7,5.000000,7,4.000000,n,w,IR,P,SB,79.999800,i,Darn_that_dream.xml
75.000000,0.997917,0.000000,63.000000,80.000000,56.250150,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,3.000000,3.000000,3.000000,-5.000000,-6.000000,5.000000,1.000000,4.000000,F7,5.000000,7,2.000000,n,w,P,SB,VR,79.999800,m,Darn_that_dream.xml
75.000000,0.997917,0.000000,68.000000,80.000000,56.250150,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,3.000000,8.000000,3.000000,-3.000000,-5.000000,3.000000,1.000000,1.000000,F7,5.000000,7,3.000000,n,w,SB,VR,IR,79.999800,m,Darn_that_dream.xml
75.000000,0.997917,0.000000,71.000000,80.000000,56.250150,0.748439,19.000000,0.997917,0.748439,0.997917,0.748439,3.000000,11.000000,3.000000,0.000000,-3.000000,-18.000000,1.000000,4.000000,F7,5.000000,7,6.000000,n,w,VR,IR,VP,79.999800,f,Darn_that_dream.xml
76.000000,0.997917,0.000000,53.000000,80.000000,57.000152,0.748439,20.000000,0.997917,0.748439,0.997917,0.748439,0.000000,5.000000,3.000000,-7.000000,18.000000,7.000000,1.000000,2.000000,F7,5.000000,7,0.000000,n,ss,IR,VP,R,79.999800,i,Darn_that_dream.xml
76.000000,0.997917,0.000000,60.000000,80.000000,57.000152,0.748439,20.000000,0.997917,0.748439,0.997917,0.748439,0.000000,0.000000,3.000000,-3.000000,-7.000000,3.000000,1.000000,7.000000,F7,5.000000,7,5.000000,y,ss,VP,R,VP,79.999800,m,Darn_that_dream.xml
76.000000,0.997917,0.000000,63.000000,80.000000,57.000152,0.748439,20.000000,0.997917,0.748439,0.997917,0.748439,0.000000,3.000000,3.000000,-7.000000,-3.000000,7.000000,1.000000,4.000000,F7,5.000000,7,2.000000,n,ss,R,VP,VR,79.999800,m,Darn_that_dream.xml
76.000000,0.997917,0.000000,70.000000,80.000000,57.000152,0.748439,20.000000,0.997917,0.748439,0.997917,0.748439,0.000000,10.000000,3.000000,0.000000,-7.000000,-2.000000,1.000000,3.000000,F7,5.000000,7,5.000000,y,ss,VP,VR,IR,79.999800,m,Darn_that_dream.xml
77.000000,0.997917,0.000000,68.000000,80.000000,57.750154,0.748439,20.000000,0.997917,0.748439,1.997917,1.498441,1.000000,8.000000,0.000000,0.000000,2.000000,-18.000000,1.000000,1.000000,Bb7,11.000000,7,3.000000,n,w,VR,IR,P,79.999800,f,Darn_that_dream.xml
78.000000,1.997917,0.000000,50.000000,80.000000,58.500156,1.498441,20.000000,0.997917,0.748439,1.997917,1.498441,2.000000,2.000000,3.000000,-6.000000,18.000000,6.000000,1.000000,5.000000,Bb7,11.000000,7,9.000000,n,s,IR,P,SB,79.999800,i,Darn_that_dream.xml
78.000000,1.997917,0.000000,56.000000,80.000000,58.500156,1.498441,20.000000,1.997917,1.498441,1.997917,1.498441,2.000000,8.000000,3.000000,-4.000000,-6.000000,4.000000,1.000000,1.000000,Bb7,11.000000,7,3.000000,n,s,P,SB,VR,79.999800,m,Darn_that_dream.xml
78.000000,1.997917,0.000000,60.000000,80.000000,58.500156,1.498441,20.000000,1.997917,1.498441,1.997917,1.498441,2.000000,0.000000,3.000000,-5.000000,-4.000000,5.000000,1.000000,7.000000,Bb7,11.000000,7,11.000000,y,s,SB,VR,IR,79.999800,m,Darn_that_dream.xml
78.000000,1.997917,0.000000,65.000000,80.000000,58.500156,1.498441,20.000000,1.997917,1.498441,1.497917,1.123440,2.000000,5.000000,3.000000,0.000000,-5.000000,-14.000000,1.000000,2.000000,Bb7,11.000000,7,6.000000,n,s,VR,IR,P,79.999800,f,Darn_that_dream.xml
80.500000,1.497917,0.000000,51.000000,80.000000,60.375161,1.123440,21.000000,1.997917,1.498441,1.497917,1.123440,0.500000,3.000000,3.000000,-7.000000,14.000000,7.000000,1.000000,4.000000,C7,0.000000,7,3.000000,n,ww,IR,P,IP,79.999800,i,Darn_that_dream.xml
80.500000,1.497917,0.000000,58.000000,80.000000,60.375161,1.123440,21.000000,1.497917,1.123440,1.497917,1.123440,0.500000,10.000000,3.000000,-4.000000,-7.000000,4.000000,1.000000,3.000000,C7,0.000000,7,10.000000,n,ww,P,IP,IP,79.999800,m,Darn_that_dream.xml
80.500000,1.497917,0.000000,62.000000,80.000000,60.375161,1.123440,21.000000,1.497917,1.123440,1.497917,1.123440,0.500000,2.000000,3.000000,-5.000000,-4.000000,5.000000,1.000000,5.000000,C7,0.000000,7,2.000000,n,ww,IP,IP,IP,79.999800,m,Darn_that_dream.xml
80.500000,1.497917,0.000000,67.000000,80.000000,60.375161,1.123440,21.000000,1.497917,1.123440,0.997917,0.748439,0.500000,7.000000,3.000000,0.000000,-5.000000,-5.000000,1.000000,0.000000,C7,0.000000,7,7.000000,n,ww,IP,IP,IP,79.999800,f,Darn_that_dream.xml
82.000000,0.997917,0.000000,62.000000,80.000000,61.500164,0.748439,21.000000,1.497917,1.123440,0.997917,0.748439,2.000000,2.000000,1.000000,-3.000000,5.000000,3.000000,1.000000,5.000000,C7,0.000000,7,2.000000,n,s,IP,IP,SB,79.999800,i,Darn_that_dream.xml
82.000000,0.997917,0.000000,65.000000,80.000000,61.500164,0.748439,21.000000,0.997917,0.748439,0.997917,0.748439,2.000000,5.000000,1.000000,0.000000,-3.000000,-5.000000,1.000000,2.000000,C7,0.000000,7,5.000000,y,s,IP,SB,R,79.999800,f,Darn_that_dream.xml
83.000000,0.997917,0.000000,60.000000,80.000000,62.250166,0.748439,21.000000,0.997917,0.748439,0.997917,0.748439,3.000000,0.000000,1.000000,-3.000000,5.000000,3.000000,1.000000,7.000000,G6,7.000000,6,7.000000,n,w,SB,R,P,79.999800,i,Darn_that_dream.xml
83.000000,0.997917,0.000000,63.000000,80.000000,62.250166,0.748439,21.000000,0.997917,0.748439,0.997917,0.748439,3.000000,3.000000,1.000000,0.000000,-3.000000,-8.000000,1.000000,4.000000,G6,7.000000,6,4.000000,n,w,R,P,P,79.999800,f,Darn_that_dream.xml
84.000000,0.997917,0.000000,55.000000,80.000000,63.000168,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,0.000000,7.000000,3.000000,-3.000000,8.000000,3.000000,1.000000,0.000000,G6,7.000000,6,0.000000,n,ss,P,P,SB,79.999800,i,Darn_that_dream.xml
84.000000,0.997917,0.000000,58.000000,80.000000,63.000168,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,0.000000,10.000000,3.000000,-4.000000,-3.000000,4.000000,1.000000,3.000000,G6,7.000000,6,3.000000,n,ss,P,SB,R,79.999800,m,Darn_that_dream.xml
84.000000,0.997917,0.000000,62.000000,80.000000,63.000168,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,0.000000,2.000000,3.000000,-5.000000,-4.000000,5.000000,1.000000,5.000000,G6,7.000000,6,5.000000,y,ss,SB,R,P,79.999800,m,Darn_that_dream.xml
84.000000,0.997917,0.000000,67.000000,80.000000,63.000168,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,0.000000,7.000000,3.000000,0.000000,-5.000000,-13.000000,1.000000,0.000000,G6,7.000000,6,0.000000,n,ss,R,P,VP,79.999800,f,Darn_that_dream.xml
85.000000,0.997917,0.000000,54.000000,80.000000,63.750170,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,1.000000,6.000000,3.000000,-4.000000,13.000000,4.000000,1.000000,1.000000,G6,7.000000,6,1.000000,y,w,P,VP,VR,79.999800,i,Darn_that_dream.xml
85.000000,0.997917,0.000000,58.000000,80.000000,63.750170,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,1.000000,10.000000,3.000000,-4.000000,-4.000000,4.000000,1.000000,3.000000,G6,7.000000,6,3.000000,n,w,VP,VR,R,79.999800,m,Darn_that_dream.xml
85.000000,0.997917,0.000000,62.000000,80.000000,63.750170,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,1.000000,2.000000,3.000000,-7.000000,-4.000000,7.000000,1.000000,5.000000,G6,7.000000,6,5.000000,y,w,VR,R,P,79.999800,m,Darn_that_dream.xml
85.000000,0.997917,0.000000,69.000000,80.000000,63.750170,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,1.000000,9.000000,3.000000,0.000000,-7.000000,-16.000000,1.000000,2.000000,G6,7.000000,6,2.000000,n,w,R,P,VP,79.999800,f,Darn_that_dream.xml
86.000000,0.997917,0.000000,53.000000,80.000000,64.500172,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,2.000000,5.000000,3.000000,-5.000000,16.000000,5.000000,1.000000,2.000000,G6,7.000000,6,2.000000,n,s,P,VP,VR,79.999800,i,Darn_that_dream.xml
86.000000,0.997917,0.000000,58.000000,80.000000,64.500172,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,2.000000,10.000000,3.000000,-4.000000,-5.000000,4.000000,1.000000,3.000000,G6,7.000000,6,3.000000,n,s,VP,VR,VR,79.999800,m,Darn_that_dream.xml
86.000000,0.997917,0.000000,62.000000,80.000000,64.500172,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,2.000000,2.000000,3.000000,-8.000000,-4.000000,8.000000,1.000000,5.000000,G6,7.000000,6,5.000000,y,s,VR,VR,IR,79.999800,m,Darn_that_dream.xml
86.000000,0.997917,0.000000,70.000000,80.000000,64.500172,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,2.000000,10.000000,3.000000,0.000000,-8.000000,-18.000000,1.000000,3.000000,G6,7.000000,6,3.000000,n,s,VR,IR,P,79.999800,f,Darn_that_dream.xml
87.000000,0.997917,0.000000,52.000000,80.000000,65.250174,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,3.000000,4.000000,3.000000,-10.000000,18.000000,10.000000,1.000000,3.000000,A7,9.000000,7,5.000000,y,w,IR,P,SB,79.999800,i,Darn_that_dream.xml
87.000000,0.997917,0.000000,62.000000,80.000000,65.250174,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,3.000000,2.000000,3.000000,-5.000000,-10.000000,5.000000,1.000000,5.000000,A7,9.000000,7,7.000000,n,w,P,SB,VR,79.999800,m,Darn_that_dream.xml
87.000000,0.997917,0.000000,67.000000,80.000000,65.250174,0.748439,22.000000,0.997917,0.748439,0.997917,0.748439,3.000000,7.000000,3.000000,-5.000000,-5.000000,5.000000,1.000000,0.000000,A7,9.000000,7,2.000000,n,w,SB,VR,IR,79.999800,m,Darn_that_dream.xml
87.000000,0.997917,0.000000,72.000000,80.000000,65.250174,0.748439,22.000000,0.997917,0.748439,1.997917,1.498441,3.000000,0.000000,3.000000,0.000000,-5.000000,-15.000000,1.000000,7.000000,A7,9.000000,7,9.000000,n,w,VR,IR,VP,79.999800,f,Darn_that_dream.xml
88.000000,1.997917,0.000000,57.000000,80.000000,66.000176,1.498441,23.000000,0.997917,0.748439,1.997917,1.498441,0.000000,9.000000,3.000000,-7.000000,15.000000,7.000000,1.000000,2.000000,A7,9.000000,7,0.000000,n,ss,IR,VP,VR,79.999800,i,Darn_that_dream.xml
88.000000,1.997917,0.000000,64.000000,80.000000,66.000176,1.498441,23.000000,1.997917,1.498441,1.997917,1.498441,0.000000,4.000000,3.000000,-3.000000,-7.000000,3.000000,1.000000,3.000000,A7,9.000000,7,5.000000,y,ss,VP,VR,VR,79.999800,m,Darn_that_dream.xml
88.000000,1.997917,0.000000,67.000000,80.000000,66.000176,1.498441,23.000000,1.997917,1.498441,1.997917,1.498441,0.000000,7.000000,3.000000,-7.000000,-3.000000,7.000000,1.000000,0.000000,A7,9.000000,7,2.000000,n,ss,VR,VR,IR,79.999800,m,Darn_that_dream.xml
88.000000,1.997917,0.000000,74.000000,80.000000,66.000176,1.498441,23.000000,1.997917,1.498441,0.997917,0.748439,0.000000,2.000000,3.000000,0.000000,-7.000000,-14.000000,1.000000,5.000000,A7,9.000000,7,7.000000,n,ss,VR,IR,P,79.999800,f,Darn_that_dream.xml
90.000000,0.997917,0.000000,60.000000,80.000000,67.500180,0.748439,23.000000,1.997917,1.498441,0.997917,0.748439,2.000000,0.000000,3.000000,-6.000000,14.000000,6.000000,1.000000,7.000000,D7,2.000000,7,2.000000,n,s,IR,P,SB,79.999800,i,Darn_that_dream.xml
90.000000,0.997917,0.000000,66.000000,80.000000,67.500180,0.748439,23.000000,0.997917,0.748439,0.997917,0.748439,2.000000,6.000000,3.000000,-5.000000,-6.000000,5.000000,1.000000,1.000000,D7,2.000000,7,4.000000,n,s,P,SB,SA,79.999800,m,Darn_that_dream.xml
90.000000,0.997917,0.000000,71.000000,80.000000,67.500180,0.748439,23.000000,0.997917,0.748439,0.997917,0.748439,2.000000,11.000000,3.000000,-3.000000,-5.000000,3.000000,1.000000,4.000000,D7,2.000000,7,9.000000,n,s,SB,SA,R,79.999800,m,Darn_that_dream.xml
90.000000,0.997917,0.000000,74.000000,80.000000,67.500180,0.748439,23.000000,0.997917,0.748439,0.997917,0.748439,2.000000,2.000000,3.000000,0.000000,-3.000000,-12.000000,1.000000,5.000000,D7,2.000000,7,0.000000,n,s,SA,R,VP,79.999800,m,Darn_that_dream.xml
91.000000,0.997917,0.000000,62.000000,80.000000,68.250182,0.748439,23.000000,0.997917,0.748439,1.997917,1.498441,3.000000,2.000000,0.000000,0.000000,12.000000,-11.000000,1.000000,5.000000,Eb7,4.000000,7,2.000000,n,w,R,VP,IR,79.999800,m,Darn_that_dream.xml
92.000000,1.997917,0.000000,51.000000,80.000000,69.000184,1.498441,24.000000,0.997917,0.748439,1.997917,1.498441,0.000000,3.000000,4.000000,-4.000000,11.000000,4.000000,1.000000,4.000000,Eb7,4.000000,7,1.000000,y,ss,VP,IR,P,79.999800,m,Darn_that_dream.xml
92.000000,1.997917,0.000000,55.000000,80.000000,69.000184,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,0.000000,7.000000,4.000000,-6.000000,-4.000000,6.000000,1.000000,0.000000,Eb7,4.000000,7,3.000000,n,ss,IR,P,SB,79.999800,m,Darn_that_dream.xml
92.000000,1.997917,0.000000,61.000000,80.000000,69.000184,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,0.000000,1.000000,4.000000,-4.000000,-6.000000,4.000000,1.000000,6.000000,Eb7,4.000000,7,3.000000,n,ss,P,SB,R,79.999800,m,Darn_that_dream.xml
92.000000,1.997917,0.000000,65.000000,80.000000,69.000184,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,0.000000,5.000000,4.000000,-5.000000,-4.000000,5.000000,1.000000,2.000000,Eb7,4.000000,7,1.000000,y,ss,SB,R,VP,79.999800,m,Darn_that_dream.xml
92.000000,1.997917,0.000000,70.000000,80.000000,69.000184,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,0.000000,10.000000,4.000000,0.000000,-5.000000,-20.000000,1.000000,3.000000,Eb7,4.000000,7,6.000000,n,ss,R,VP,IR,79.999800,f,Darn_that_dream.xml
94.000000,1.997917,0.000000,50.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,2.000000,2.000000,4.000000,-4.000000,20.000000,4.000000,1.000000,5.000000,G,7.000000,mayor,5.000000,n,s,VP,IR,VP,79.999800,i,Darn_that_dream.xml
94.000000,1.997917,0.000000,54.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,2.000000,6.000000,4.000000,-6.000000,-4.000000,6.000000,1.000000,1.000000,G,7.000000,mayor,1.000000,n,s,IR,VP,VR,79.999800,m,Darn_that_dream.xml
94.000000,1.997917,0.000000,60.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,2.000000,0.000000,4.000000,-4.000000,-6.000000,4.000000,1.000000,7.000000,G,7.000000,mayor,7.000000,n,s,VP,VR,VR,79.999800,m,Darn_that_dream.xml
94.000000,1.997917,0.000000,64.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,1.997917,1.498441,2.000000,4.000000,4.000000,-6.000000,-4.000000,6.000000,1.000000,3.000000,G,7.000000,mayor,3.000000,n,s,VR,VR,IR,79.999800,m,Darn_that_dream.xml
94.000000,1.997917,0.000000,70.000000,80.000000,70.500188,1.498441,24.000000,1.997917,1.498441,0.997917,0.748439,2.000000,10.000000,4.000000,0.000000,-6.000000,-27.000000,1.000000,3.000000,G,7.000000,mayor,3.000000,n,s,VR,IR,P,79.999800,f,Darn_that_dream.xml
96.000000,0.997917,0.000000,43.000000,80.000000,72.000192,0.748439,25.000000,1.997917,1.498441,0.997917,0.748439,0.000000,7.000000,3.000000,-11.000000,27.000000,11.000000,1.000000,0.000000,Bb7,11.000000,7,4.000000,n,ss,IR,P,P,79.999800,i,Darn_that_dream.xml
96.000000,0.997917,0.000000,54.000000,80.000000,72.000192,0.748439,25.000000,0.997917,0.748439,0.997917,0.748439,0.000000,6.000000,3.000000,-5.000000,-11.000000,5.000000,1.000000,1.000000,Bb7,11.000000,7,5.000000,y,ss,P,P,SB,79.999800,m,Darn_that_dream.xml
96.000000,0.997917,0.000000,59.000000,80.000000,72.000192,0.748439,25.000000,0.997917,0.748439,0.997917,0.748439,0.000000,11.000000,3.000000,-3.000000,-5.000000,3.000000,1.000000,4.000000,Bb7,11.000000,7,0.000000,n,ss,P,SB,VR,79.999800,m,Darn_that_dream.xml
96.000000,0.997917,0.000000,62.000000,80.000000,72.000192,0.748439,25.000000,0.997917,0.748439,0.997917,0.748439,0.000000,2.000000,3.000000,0.000000,-3.000000,5.000000,1.000000,5.000000,Bb7,11.000000,7,9.000000,n,ss,SB,VR,SA,79.999800,m,Darn_that_dream.xml
97.000000,0.997917,0.000000,67.000000,80.000000,72.750194,0.748439,25.000000,0.997917,0.748439,1.497917,1.123440,1.000000,7.000000,0.000000,0.000000,-5.000000,-21.000000,1.000000,0.000000,Eb7,4.000000,7,3.000000,n,w,VR,SA,IR,79.999800,f,Darn_that_dream.xml
